"col-6 href","min-wid-img-mobile-custom-table src","hash-tag","hash-tag 2","offer-header","offer-content","offer-content 2","grid-topic-product-sku","fw-bold-1","grid-product-name","text-danger","text-danger 2","h4-pall","btn","h4-pall 2","h4-pall 3","text-white","text-secondary","h4-pall 4","h4-pall 5"
"https://www.cnypharmacy.com/product/0739","https://manager.cnypharmacy.com/uploads/product_photo/0739.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0739","สำลีพันก้าน SOFTIP SIZE S 100ก้าน [LON]","ซื้อยกแพ็ค 20 ซอง[100ก้าน]","ลด 0.83 %","12.00 -/ ซอง[100ก้าน]","ซื้อเลย","12.00.-/","ซอง[100ก้าน]","ลดเหลือ 11.90 / ซอง[100ก้าน]","","",""
"https://www.cnypharmacy.com/product/0740","https://manager.cnypharmacy.com/uploads/product_photo/1685510284_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0740","สำลีม้วน ตรารถพยาบาล 200G [DCH-รถพยาบาล]","ซื้อ 6 แพ็ค[5ห่อ] ขึ้นไป","ลดแพ็ค[5ห่อ] ละ 1.00 บาท","2435.00 -/ ลัง[50ห่อ]","ซื้อเลย","2435.00.-/","ลัง[50ห่อ]","ลดเหลือ 2,434.00 / ลัง[50ห่อ]","","49.00.-/","ห่อ[200G]"
"https://www.cnypharmacy.com/product/2764","https://manager.cnypharmacy.com/uploads/product_photo/1685510247_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","2764","สำลีแผ่นรีดขอบข้าง ตรารถพยาบาล 50G 100แผ่น [DCH-รถพยาบาล]","ซื้อ 6 ห่อ[100แผ่น] ขึ้นไป","ลดห่อ[100แผ่น] ละ 0.50 บาท","28.00 -/ ห่อ[100แผ่น]","ซื้อเลย","28.00.-/","ห่อ[100แผ่น]","ลดเหลือ 27.50 / ห่อ[100แผ่น]","","",""
"https://www.cnypharmacy.com/product/4266","https://manager.cnypharmacy.com/uploads/product_photo/1685510186_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","4266","สำลีแผ่นไม่รีดขอบ ตรารถพยาบาล 50 กรัม [DCH-รถพยาบาล]","ซื้อ 6 ห่อ ขึ้นไป","ลดห่อ ละ 1.50 บาท","21.00 -/ ห่อ","ซื้อเลย","21.00.-/","ห่อ","ลดเหลือ 19.50 / ห่อ","","",""
"https://www.cnypharmacy.com/product/0822","https://manager.cnypharmacy.com/uploads/product_photo/0822.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0822","เข็มเจาะน้ำตาลในเลือด ACCU-CHEK SOFTCLIX 25 LANCETS [DKS-ACCUCHEK] กล่องเหลือง","ซื้อ 3 กล่อง[25ชิ้น] ขึ้นไป","ลดกล่อง[25ชิ้น] ละ 34.00 บาท","85.00 -/ กล่อง[25ชิ้น]","ซื้อเลย","85.00.-/","กล่อง[25ชิ้น]","ลดเหลือ 51.00 / กล่อง[25ชิ้น]","","",""
"https://www.cnypharmacy.com/product/6978","https://manager.cnypharmacy.com/uploads/product_photo/1742890418_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","6978","เครื่องตรวจน้ำตาล BLOOD GLUCOSE METER YUWELL 660 [YUWELL]","ซื้อยกแพ็ค 1 เครื่อง  รับสินค้าแถมฟรี","","264.00 -/ เครื่อง","ซื้อเลย","264.00.-/","เครื่อง","แถม สินค้า SKU 0827 เข็มเ...","","",""
"https://www.cnypharmacy.com/product/0953","https://manager.cnypharmacy.com/uploads/product_photo/0953.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0953","เครื่องวัดความดันโลหิต OMRON รุ่น HEM-7121 [DKS-OTC3]","ซื้อยกแพ็ค 1 เครื่อง  รับสินค้าแถมฟรี","","1435.00 -/ เครื่อง","ซื้อเลย","1435.00.-/","เครื่อง","แถม สินค้า SKU 3290 [LG] ...","เครื่องวัดความดันโลหิต","",""
"https://www.cnypharmacy.com/product/0816","https://manager.cnypharmacy.com/uploads/product_photo/1742447774_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0816","เครื่องวัดน้ำตาลในเลือด SINOCARE รุ่น SAFE-ACCU [TGW] สีขาว","ซื้อ 3 เครื่อง ขึ้นไป","ลดเครื่อง ละ 20.00 บาท","599.00 -/ เครื่อง","ซื้อเลย","599.00.-/","เครื่อง","ลดเหลือ 579.00 / เครื่อง","","",""
"https://www.cnypharmacy.com/product/6944","https://manager.cnypharmacy.com/uploads/product_photo/1772178119_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","6944","เครื่องวัดระดับน้ำตาลในเลือด ACCU-CHEK INSTANT [DKS-ACCUCHEK]","ซื้อ 3 เครื่อง ขึ้นไป","ลดเครื่อง ละ 140.00 บาท","1524.00 -/ เครื่อง","ซื้อเลย","1524.00.-/","เครื่อง","ลดเหลือ 1,384.00 / เครื่อง","","",""
"https://www.cnypharmacy.com/product/3749","https://manager.cnypharmacy.com/uploads/product_photo/1729126272_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","3749","เครื่องวัดอุณหภูมิแบบอินฟราเรด รุ่น YT-2 [MET]","ซื้อยกแพ็ค 1 เครื่อง","ลดเพิ่มแพ็คละ 42 บาท","792.00 -/ เครื่อง","ซื้อเลย","792.00.-/","เครื่อง","ลดเหลือ 750.00 / เครื่อง","","",""
"https://www.cnypharmacy.com/product/1164","https://manager.cnypharmacy.com/uploads/product_photo/1164.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","1164","เจลหล่อลื่น K-Y JELLY 42G [DKS-RECKITT] หลอดเล็ก","ซื้อยกแพ็ค 2 หลอด[42G]","ลดเพิ่มแพ็คละ 4 บาท","149.00 -/ หลอด[42G]","ซื้อเลย","149.00.-/","หลอด[42G]","ลดเหลือ 147.00 / หลอด[42G]","","",""
"https://www.cnypharmacy.com/product/2605","https://manager.cnypharmacy.com/uploads/product_photo/1676085257_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","2605","เจลหล่อลื่น K-Y JELLY 82G [DKS-RECKITT] หลอดใหญ่","ซื้อยกแพ็ค 3 หลอด[82G]","ลดเพิ่มแพ็คละ 15 บาท","215.00 -/ หลอด[82G]","ซื้อเลย","215.00.-/","หลอด[82G]","ลดเหลือ 210.00 / หลอด[82G]","","",""
"https://www.cnypharmacy.com/product/0570","https://manager.cnypharmacy.com/uploads/product_photo/1767674837_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0570","พ่นหอบหืด INHALEX FORTE 4MLX21TUBES (สูตร BERODUAL SOLUTION) [ZPL-LOTUS]","ซื้อ 2 กล่อง[21หลอด] ขึ้นไป","ลดกล่อง[21หลอด] ละ 2.00 บาท","335.00 -/ กล่อง[21หลอด]","ซื้อเลย","335.00.-/","กล่อง[21หลอด]","ลดเหลือ 333.00 / กล่อง[21หลอด]","IPRATROPIUM BROMIDE + FENOTEROL HBR","",""
"https://www.cnypharmacy.com/product/3493","https://manager.cnypharmacy.com/uploads/product_photo/3493.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","3493","พ่นหอบหืด SERETIDE ACCUHALER 50/250MCG. 60 DOSE [ZPL-GSK PHARMA]","ซื้อยกแพ็ค 3 เครื่อง","ลดเพิ่มแพ็คละ 12 บาท","599.00 -/ เครื่อง","ซื้อเลย","599.00.-/","เครื่อง","ลดเหลือ 595.00 / เครื่อง","SALMETEROL XINAFOATE,FLUTICASONE PROPIONATE","",""
"https://www.cnypharmacy.com/product/3494","https://manager.cnypharmacy.com/uploads/product_photo/3494.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","3494","พ่นหอบหืด SERETIDE EVOHALER 25/125MCG. 120DOSE [ZPL-GSK PHARMA]","ซื้อยกแพ็ค 3 เครื่อง","ลดเพิ่มแพ็คละ 30 บาท","616.00 -/ เครื่อง","ซื้อเลย","616.00.-/","เครื่อง","ลดเหลือ 606.00 / เครื่อง","SALMETEROL XINAFOATE,FLUTICASONE PROPIONATE","",""
"https://www.cnypharmacy.com/product/0144","https://manager.cnypharmacy.com/uploads/product_photo/0144.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 12 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0144","พ่นหอบหืด VENTOLIN EVOHALER 100MCG (สูตร SALBUTAMOL SULFATE) 200DOSE [ZPL-GSK PHARMA]","ซื้อยกแพ็ค 2 เครื่อง","ลดเพิ่มแพ็คละ 6 บาท","187.00 -/ เครื่อง","ซื้อเลย","187.00.-/","เครื่อง","ลดเหลือ 184.00 / เครื่อง","SALBUTAMOL SULFATE","",""
"https://www.cnypharmacy.com/product/1391","https://manager.cnypharmacy.com/uploads/product_photo/1391.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","1391","ยาคุม ANNA 50X28'S [TNP-NEOTICA]","ซื้อ 2 กล่อง[50แผง] ขึ้นไป","ลดกล่อง[50แผง] ละ 16.00 บาท","1166.00 -/ กล่อง[50แผง]","ซื้อเลย","1166.00.-/","กล่อง[50แผง]","ลดเหลือ 1,150.00 / กล่อง[50แผง]","ETHINYLESTRADIOL+LEVONORGESTREL","41945.00.-/","ลัง[36กล่อง]"
"https://www.cnypharmacy.com/product/1394","https://manager.cnypharmacy.com/uploads/product_photo/1394.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","1394","ยาคุม CAMELLA 21‘S [TNP-NEOTICA]","ซื้อ 2 โหล[12กล่อง] ขึ้นไป","ลดโหล[12กล่อง] ละ 12.00 บาท","849.00 -/ โหล[12กล่อง]","ซื้อเลย","849.00.-/","โหล[12กล่อง]","ลดเหลือ 837.00 / โหล[12กล่อง]","ETHINYLESTRADIOL + GESTODENE","74.00.-/","กล่อง[21เม็ด]"
"https://www.cnypharmacy.com/product/1395","https://manager.cnypharmacy.com/uploads/product_photo/1395.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","1395","ยาคุม CAMELLA 28'S [TNP-NEOTICA]","ซื้อ 2 โหล[12กล่อง] ขึ้นไป","ลดโหล[12กล่อง] ละ 12.00 บาท","849.00 -/ โหล[12กล่อง]","ซื้อเลย","849.00.-/","โหล[12กล่อง]","ลดเหลือ 837.00 / โหล[12กล่อง]","ETHINYLESTRADIOL+GESTODENE","74.00.-/","กล่อง[28เม็ด]"
"https://www.cnypharmacy.com/product/1402","https://manager.cnypharmacy.com/uploads/product_photo/1402.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","1402","ยาคุม FEMINE 30 1X28'S [POS-01]","ซื้อยกแพ็ค 3 โหล[12กล่อง]","ลดเพิ่มแพ็คละ 39 บาท","45.00 -/ กล่อง[28เม็ด]","ซื้อเลย","45.00.-/","กล่อง[28เม็ด]","","BALOXAVIR MARBOXIL","523.00.-/","โหล[12กล่อง]"
"https://www.cnypharmacy.com/product/2561","https://manager.cnypharmacy.com/uploads/product_photo/1668061401_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","2561","ยาคุม HERZ 28'S [BIO-01]#แพ็ค[10กล่อง]","ซื้อยกแพ็ค 3 กล่อง[28เม็ด]","ลดเพิ่มแพ็คละ 3 บาท","227.00 -/ กล่อง[28เม็ด]","ซื้อเลย","227.00.-/","กล่อง[28เม็ด]","ลดเหลือ 226.00 / กล่อง[28เม็ด]","ETHINYLESTRADIOL 0.02MG + DESOGESTREL 3MG","",""
"https://www.cnypharmacy.com/product/6597","https://manager.cnypharmacy.com/uploads/product_photo/1728897883_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","6597","ยาคุม LIPZ ED 21'S [BIO-03]","ซื้อยกแพ็ค 3 กล่อง[21เม็ด]","ลดเพิ่มแพ็คละ 30 บาท","215.00 -/ กล่อง[21เม็ด]","ซื้อเลย","215.00.-/","กล่อง[21เม็ด]","ลดเหลือ 205.00 / กล่อง[21เม็ด]","DROSPIRENONE + ETHINYLESTRADIOL","",""
"https://www.cnypharmacy.com/product/6598","https://manager.cnypharmacy.com/uploads/product_photo/1728896981_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","6598","ยาคุม LIPZ ED 28'S [BIO-03]","ซื้อยกแพ็ค 3 กล่อง[28เม็ด]","ลดเพิ่มแพ็คละ 30 บาท","215.00 -/ กล่อง[28เม็ด]","ซื้อเลย","215.00.-/","กล่อง[28เม็ด]","ลดเหลือ 205.00 / กล่อง[28เม็ด]","DROSPIRENONE + ETHINYLESTRADIOL","",""
